tanggal,stasiun,curah_hujan,suhu,kelembapan,kecepatan_angin,arah_angin,gelombang_signifikan,arus_laut,arah_arus_laut,latitude,longitude
2024-09-24,Stasiun Meteorologi Banyuwangi,0.0,27.5,82.0,0.0,270,0.0,61.0,122,-8.214848016,114.3553195
2024-09-24,Stasiun Geofisika Pasuruan,47.0,22.1,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-09-24,Stasiun Meteorologi Dhoho,0.0,29.5,69.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-09-24,Stasiun Klimatologi Jawa Timur,0.0,24.6,81.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-09-24,Stasiun Geofisika Malang,25.5,25.2,87.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-09-24,Stasiun Geofisika Nganjuk,25.0,24.2,86.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-09-24,Stasiun Meteorologi Sangkapura,0.0,29.0,82.0,5.0,114,0.07015,0.0,90,-5.8511,112.6578
2024-09-25,Stasiun Meteorologi Juanda,0.0,29.3,78.0,0.0,270,0.0,8.43282,340,-7.37235119,112.7816993
2024-09-25,Stasiun Meteorologi Perak 1,0.0,30.3,70.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-25,Stasiun Meteorologi Maritim Tanjung Perak,0.1,30.4,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-25,Stasiun Meteorologi Trunojoyo,0.0,30.2,74.0,2.0,108,0.01727,0.0,90,-7.03976,113.914
2024-09-25,Stasiun Meteorologi Tuban,0.1,29.2,74.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-09-25,Stasiun Meteorologi Banyuwangi,0.0,28.3,74.0,0.0,270,0.0,58.0,127,-8.214848016,114.3553195
2024-09-25,Stasiun Geofisika Pasuruan,0.0,21.6,91.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-09-25,Stasiun Meteorologi Dhoho,0.0,28.5,72.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-09-25,Stasiun Klimatologi Jawa Timur,27.4,24.5,78.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-09-25,Stasiun Geofisika Malang,26.0,26.9,79.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-09-25,Stasiun Geofisika Nganjuk,3.0,24.0,85.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-09-25,Stasiun Meteorologi Sangkapura,0.0,30.1,76.0,5.0,97,0.12128,0.0,90,-5.8511,112.6578
2024-09-26,Stasiun Meteorologi Juanda,0.0,29.8,75.0,0.0,270,0.0,11.80191,330,-7.37235119,112.7816993
2024-09-26,Stasiun Meteorologi Perak 1,1.0,30.1,74.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-26,Stasiun Meteorologi Maritim Tanjung Perak,3.7,30.1,74.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-26,Stasiun Meteorologi Trunojoyo,0.0,30.3,77.0,3.0,105,0.00734,0.0,90,-7.03976,113.914
2024-09-26,Stasiun Meteorologi Tuban,0.0,29.5,73.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-09-26,Stasiun Meteorologi Banyuwangi,0.0,27.4,79.0,0.0,270,0.0,48.0,122,-8.214848016,114.3553195
2024-09-26,Stasiun Geofisika Pasuruan,16.0,22.3,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-09-26,Stasiun Meteorologi Dhoho,9.3,29.3,70.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-09-26,Stasiun Klimatologi Jawa Timur,4.8,24.4,83.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-09-26,Stasiun Geofisika Malang,0.1,26.3,81.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-09-26,Stasiun Geofisika Nganjuk,4.6,24.9,79.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-09-26,Stasiun Meteorologi Sangkapura,0.0,30.1,76.0,4.0,90,0.06862,0.0,90,-5.8511,112.6578
2024-09-27,Stasiun Meteorologi Juanda,0.1,30.3,77.0,0.0,270,0.0,11.17229,315,-7.37235119,112.7816993
2024-09-27,Stasiun Meteorologi Perak 1,2.0,30.9,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-27,Stasiun Meteorologi Maritim Tanjung Perak,10.0,30.8,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-27,Stasiun Meteorologi Trunojoyo,0.0,30.5,75.0,4.0,103,0.01389,0.0,90,-7.03976,113.914
2024-09-27,Stasiun Meteorologi Tuban,27.2,29.1,76.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-09-27,Stasiun Meteorologi Banyuwangi,0.0,28.9,76.0,0.0,270,0.0,50.0,125,-8.214848016,114.3553195
2024-09-27,Stasiun Geofisika Pasuruan,0.4,23.4,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-09-27,Stasiun Meteorologi Dhoho,0.1,30.1,64.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-09-27,Stasiun Klimatologi Jawa Timur,0.0,25.3,78.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-09-27,Stasiun Geofisika Malang,0.0,27.4,78.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-09-27,Stasiun Geofisika Nganjuk,8.0,25.8,77.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-09-27,Stasiun Meteorologi Sangkapura,0.0,29.5,80.0,6.0,107,0.11341,0.0,90,-5.8511,112.6578
2024-09-28,Stasiun Meteorologi Juanda,0.0,29.9,72.0,0.0,270,0.0,12.09049,291,-7.37235119,112.7816993
2024-09-28,Stasiun Meteorologi Perak 1,0.0,31.2,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-28,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-28,Stasiun Meteorologi Trunojoyo,0.0,30.7,74.0,5.0,108,0.08158,0.0,90,-7.03976,113.914
2024-09-28,Stasiun Meteorologi Tuban,0.0,29.3,77.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-09-28,Stasiun Meteorologi Banyuwangi,0.0,28.3,78.0,0.0,270,0.0,43.0,123,-8.214848016,114.3553195
2024-09-28,Stasiun Geofisika Pasuruan,0.0,24.0,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-09-28,Stasiun Meteorologi Dhoho,2.2,30.1,63.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-09-28,Stasiun Klimatologi Jawa Timur,5.0,25.3,75.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-09-28,Stasiun Geofisika Malang,2.7,27.4,75.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-09-28,Stasiun Geofisika Nganjuk,0.0,26.2,71.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-09-28,Stasiun Meteorologi Sangkapura,0.0,30.1,73.0,9.0,104,0.43591,0.0,90,-5.8511,112.6578
2024-09-29,Stasiun Meteorologi Juanda,0.0,30.4,68.0,0.0,270,0.0,10.5019,271,-7.37235119,112.7816993
2024-09-29,Stasiun Meteorologi Perak 1,0.0,31.4,61.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-29,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.6,62.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-29,Stasiun Meteorologi Trunojoyo,0.0,30.7,69.0,5.0,113,0.07284,0.0,90,-7.03976,113.914
2024-09-29,Stasiun Meteorologi Tuban,0.0,29.5,73.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-09-29,Stasiun Meteorologi Banyuwangi,0.0,28.9,77.0,0.0,270,0.0,33.0,124,-8.214848016,114.3553195
2024-09-29,Stasiun Geofisika Pasuruan,0.0,23.5,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-09-29,Stasiun Meteorologi Dhoho,0.0,30.0,63.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-09-29,Stasiun Klimatologi Jawa Timur,0.0,25.7,74.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-09-29,Stasiun Geofisika Malang,0.0,27.4,74.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-09-29,Stasiun Geofisika Nganjuk,0.0,26.5,70.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-09-29,Stasiun Meteorologi Sangkapura,0.0,30.3,72.0,8.0,103,0.43841,0.0,90,-5.8511,112.6578
2024-09-30,Stasiun Meteorologi Juanda,0.0,30.2,70.0,0.0,270,0.0,6.32001,233,-7.37235119,112.7816993
2024-09-30,Stasiun Meteorologi Perak 1,0.0,31.0,66.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-09-30,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-09-30,Stasiun Meteorologi Trunojoyo,0.0,31.1,68.0,3.0,120,0.03593,0.0,90,-7.03976,113.914
2024-09-30,Stasiun Meteorologi Tuban,0.0,30.0,66.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-09-30,Stasiun Meteorologi Banyuwangi,0.0,28.5,79.0,0.0,270,0.0,35.0,121,-8.214848016,114.3553195
2024-09-30,Stasiun Geofisika Pasuruan,0.0,24.9,69.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-09-30,Stasiun Meteorologi Dhoho,0.0,30.1,62.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-09-30,Stasiun Klimatologi Jawa Timur,0.0,25.5,75.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-09-30,Stasiun Geofisika Malang,0.0,27.5,79.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-09-30,Stasiun Geofisika Nganjuk,0.0,27.5,66.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-09-30,Stasiun Meteorologi Sangkapura,0.0,30.2,75.0,7.0,98,0.35053,0.0,90,-5.8511,112.6578
2024-10-01,Stasiun Meteorologi Juanda,0.0,30.4,66.0,0.0,270,0.0,7.08961,205,-7.37235119,112.7816993
2024-10-01,Stasiun Meteorologi Perak 1,0.0,30.8,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-01,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.8,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-01,Stasiun Meteorologi Trunojoyo,0.0,30.6,74.0,3.0,117,0.03235,0.0,90,-7.03976,113.914
2024-10-01,Stasiun Meteorologi Tuban,0.0,30.1,68.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-01,Stasiun Meteorologi Banyuwangi,1.0,27.9,81.0,0.0,270,0.0,41.0,122,-8.214848016,114.3553195
2024-10-01,Stasiun Geofisika Pasuruan,0.0,24.3,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-01,Stasiun Meteorologi Dhoho,0.0,29.3,66.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-01,Stasiun Klimatologi Jawa Timur,1.8,25.3,78.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-01,Stasiun Geofisika Malang,0.0,27.4,75.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-01,Stasiun Geofisika Nganjuk,0.0,26.9,68.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-01,Stasiun Meteorologi Sangkapura,0.0,30.5,75.0,7.0,103,0.30064,0.0,90,-5.8511,112.6578
2024-10-02,Stasiun Meteorologi Juanda,0.0,29.7,67.0,0.0,270,0.0,8.61002,194,-7.37235119,112.7816993
2024-10-02,Stasiun Meteorologi Perak 1,0.0,30.5,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-02,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.4,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-02,Stasiun Meteorologi Trunojoyo,0.0,30.5,73.0,3.0,118,0.03513,0.0,90,-7.03976,113.914
2024-10-02,Stasiun Meteorologi Tuban,0.0,29.8,67.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-02,Stasiun Meteorologi Banyuwangi,1.2,28.6,75.0,0.0,270,0.0,53.0,121,-8.214848016,114.3553195
2024-10-02,Stasiun Geofisika Pasuruan,0.0,23.5,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-02,Stasiun Meteorologi Dhoho,1.3,29.4,66.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-02,Stasiun Klimatologi Jawa Timur,0.1,25.8,69.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-02,Stasiun Geofisika Malang,0.1,27.2,77.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-02,Stasiun Geofisika Nganjuk,0.0,26.2,70.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-02,Stasiun Meteorologi Sangkapura,0.0,29.9,75.0,7.0,102,0.29702,0.0,90,-5.8511,112.6578
2024-10-03,Stasiun Meteorologi Juanda,0.0,29.3,69.0,0.0,270,0.0,11.54264,190,-7.37235119,112.7816993
2024-10-03,Stasiun Meteorologi Perak 1,0.0,30.5,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-03,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.6,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-03,Stasiun Meteorologi Trunojoyo,0.0,30.4,68.0,4.0,115,0.07185,0.0,90,-7.03976,113.914
2024-10-03,Stasiun Meteorologi Tuban,0.0,28.9,73.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-03,Stasiun Meteorologi Banyuwangi,0.0,28.2,79.0,0.0,270,0.0,53.0,124,-8.214848016,114.3553195
2024-10-03,Stasiun Geofisika Pasuruan,0.0,23.5,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-03,Stasiun Meteorologi Dhoho,0.0,29.4,67.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-03,Stasiun Klimatologi Jawa Timur,0.0,24.5,73.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-03,Stasiun Geofisika Malang,0.0,27.2,74.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-03,Stasiun Geofisika Nganjuk,0.0,25.8,68.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-03,Stasiun Meteorologi Sangkapura,0.0,30.1,72.0,9.0,107,0.39024,0.0,90,-5.8511,112.6578
2024-10-04,Stasiun Meteorologi Juanda,0.0,29.2,72.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-04,Stasiun Meteorologi Perak 1,0.0,30.6,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-04,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.5,66.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-04,Stasiun Meteorologi Trunojoyo,0.0,31.0,66.0,4.0,116,0.05161,0.0,90,-7.03976,113.914
2024-10-04,Stasiun Meteorologi Tuban,0.0,29.3,71.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-04,Stasiun Meteorologi Banyuwangi,0.0,28.5,76.0,0.0,270,0.0,0.0,90,-8.214848016,114.3553195
2024-10-04,Stasiun Geofisika Pasuruan,0.0,23.6,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-04,Stasiun Meteorologi Dhoho,0.0,29.9,60.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-04,Stasiun Klimatologi Jawa Timur,0.2,25.8,73.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-04,Stasiun Geofisika Malang,0.0,27.4,77.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-04,Stasiun Geofisika Nganjuk,0.0,26.7,65.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-04,Stasiun Meteorologi Sangkapura,0.0,30.0,75.0,7.0,98,0.38569,0.0,90,-5.8511,112.6578
2024-10-05,Stasiun Meteorologi Juanda,0.0,29.2,71.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-05,Stasiun Meteorologi Perak 1,0.0,31.1,63.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-05,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,63.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-05,Stasiun Meteorologi Trunojoyo,0.0,30.8,72.0,3.0,118,0.03096,0.0,90,-7.03976,113.914
2024-10-05,Stasiun Meteorologi Tuban,32.1,29.1,75.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-05,Stasiun Meteorologi Banyuwangi,0.0,28.4,72.0,0.0,270,0.0,0.0,90,-8.214848016,114.3553195
2024-10-05,Stasiun Geofisika Pasuruan,0.0,23.6,77.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-05,Stasiun Meteorologi Dhoho,0.0,29.8,59.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-05,Stasiun Klimatologi Jawa Timur,0.0,25.8,71.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-05,Stasiun Geofisika Malang,0.0,27.1,74.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-05,Stasiun Geofisika Nganjuk,0.0,27.1,67.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-05,Stasiun Meteorologi Sangkapura,0.0,30.0,76.0,6.0,98,0.25825,0.0,90,-5.8511,112.6578
2024-10-06,Stasiun Meteorologi Juanda,0.0,29.7,67.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-06,Stasiun Meteorologi Perak 1,0.0,30.8,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-06,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.0,65.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-06,Stasiun Meteorologi Trunojoyo,0.0,29.6,77.0,4.0,110,0.05141,0.0,90,-7.03976,113.914
2024-10-06,Stasiun Meteorologi Tuban,0.0,29.2,72.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-06,Stasiun Meteorologi Banyuwangi,1.2,28.7,77.0,0.0,270,0.0,0.0,90,-8.214848016,114.3553195
2024-10-06,Stasiun Geofisika Pasuruan,0.0,22.1,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-06,Stasiun Meteorologi Dhoho,0.0,30.2,61.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-06,Stasiun Klimatologi Jawa Timur,0.0,26.3,66.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-06,Stasiun Geofisika Malang,0.0,27.9,74.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-06,Stasiun Geofisika Nganjuk,0.0,26.7,62.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-06,Stasiun Meteorologi Sangkapura,0.0,29.9,76.0,8.0,105,0.34604,0.0,90,-5.8511,112.6578
2024-10-07,Stasiun Meteorologi Juanda,0.0,29.6,68.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-07,Stasiun Meteorologi Perak 1,0.0,30.3,67.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-07,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.3,69.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-07,Stasiun Meteorologi Trunojoyo,0.0,30.7,67.0,4.0,127,0.05855,0.0,90,-7.03976,113.914
2024-10-07,Stasiun Meteorologi Tuban,0.0,29.3,72.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-07,Stasiun Meteorologi Banyuwangi,0.0,28.5,75.0,0.0,270,0.0,0.0,90,-8.214848016,114.3553195
2024-10-07,Stasiun Geofisika Pasuruan,0.0,23.6,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-07,Stasiun Meteorologi Dhoho,0.0,29.9,62.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-07,Stasiun Klimatologi Jawa Timur,0.0,25.2,74.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-07,Stasiun Geofisika Malang,0.0,27.3,75.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-07,Stasiun Geofisika Nganjuk,0.0,26.2,64.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-07,Stasiun Meteorologi Sangkapura,0.0,30.7,71.0,9.0,100,0.46229,0.0,90,-5.8511,112.6578
2024-10-08,Stasiun Meteorologi Juanda,0.0,29.3,70.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-08,Stasiun Meteorologi Perak 1,0.0,30.6,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-08,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.5,68.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-08,Stasiun Meteorologi Trunojoyo,0.0,30.7,71.0,4.0,112,0.05161,0.0,90,-7.03976,113.914
2024-10-08,Stasiun Meteorologi Tuban,0.0,29.4,71.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-08,Stasiun Meteorologi Banyuwangi,4.4,28.4,78.0,0.0,270,0.0,0.0,90,-8.214848016,114.3553195
2024-10-08,Stasiun Geofisika Pasuruan,0.1,22.4,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-08,Stasiun Meteorologi Dhoho,0.0,29.6,66.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-08,Stasiun Klimatologi Jawa Timur,15.8,26.1,75.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-08,Stasiun Geofisika Malang,0.1,27.5,75.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-08,Stasiun Geofisika Nganjuk,0.0,27.6,67.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-08,Stasiun Meteorologi Sangkapura,0.0,30.4,74.0,8.0,101,0.39324,0.0,90,-5.8511,112.6578
2024-10-09,Stasiun Meteorologi Juanda,0.0,30.3,64.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-09,Stasiun Meteorologi Perak 1,0.0,30.8,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-09,Stasiun Meteorologi Maritim Tanjung Perak,0.0,30.7,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-09,Stasiun Meteorologi Trunojoyo,0.0,30.7,67.0,3.0,117,0.0524,0.0,90,-7.03976,113.914
2024-10-09,Stasiun Meteorologi Tuban,0.0,29.8,70.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-09,Stasiun Meteorologi Banyuwangi,0.1,28.7,74.0,0.0,270,0.0,0.0,90,-8.214848016,114.3553195
2024-10-09,Stasiun Geofisika Pasuruan,0.5,24.2,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-09,Stasiun Meteorologi Dhoho,0.0,29.9,62.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-09,Stasiun Klimatologi Jawa Timur,0.1,25.8,71.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-09,Stasiun Geofisika Malang,0.1,27.2,74.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-09,Stasiun Geofisika Nganjuk,0.0,26.4,66.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-09,Stasiun Meteorologi Sangkapura,0.0,30.0,75.0,7.0,100,0.33992,0.0,90,-5.8511,112.6578
2024-10-10,Stasiun Meteorologi Juanda,0.0,30.5,64.0,0.0,270,0.0,0.0,90,-7.37235119,112.7816993
2024-10-10,Stasiun Meteorologi Perak 1,0.0,31.1,64.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-10,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.2,63.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-10,Stasiun Meteorologi Trunojoyo,0.0,30.9,67.0,4.0,115,0.05796,0.0,90,-7.03976,113.914
2024-10-10,Stasiun Meteorologi Tuban,0.0,29.7,71.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-10,Stasiun Meteorologi Banyuwangi,0.0,28.8,74.0,0.0,270,0.0,0.0,90,-8.214848016,114.3553195
2024-10-10,Stasiun Geofisika Pasuruan,0.0,24.9,58.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-10,Stasiun Meteorologi Dhoho,0.0,30.7,59.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-10,Stasiun Klimatologi Jawa Timur,0.0,25.6,72.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-10,Stasiun Geofisika Malang,0.0,28.5,68.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-10,Stasiun Geofisika Nganjuk,0.0,27.0,61.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-10,Stasiun Meteorologi Sangkapura,0.0,30.5,72.0,9.0,99,0.39732,0.0,90,-5.8511,112.6578
2024-10-11,Stasiun Meteorologi Juanda,0.0,30.3,62.0,0.0,270,0.0,11.03902,313,-7.37235119,112.7816993
2024-10-11,Stasiun Meteorologi Perak 1,0.0,31.4,60.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-11,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.4,59.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-11,Stasiun Meteorologi Trunojoyo,0.0,30.8,69.0,3.0,125,0.04367,0.0,90,-7.03976,113.914
2024-10-11,Stasiun Meteorologi Tuban,0.0,30.1,72.0,0.0,270,0.0,0.0,90,-6.8229,111.99177
2024-10-11,Stasiun Meteorologi Banyuwangi,0.0,28.8,76.0,0.0,270,0.0,52.0,123,-8.214848016,114.3553195
2024-10-11,Stasiun Geofisika Pasuruan,0.0,24.0,0.0,0.0,270,0.0,0.0,90,-7.639341409,112.6882624
2024-10-11,Stasiun Meteorologi Dhoho,0.0,30.5,58.0,0.0,270,0.0,0.0,90,-7.75487,111.9469
2024-10-11,Stasiun Klimatologi Jawa Timur,0.0,26.3,67.0,0.0,270,0.0,0.0,90,-7.9008,112.5979
2024-10-11,Stasiun Geofisika Malang,0.0,28.3,70.0,0.0,270,0.0,0.0,90,-8.15,112.45
2024-10-11,Stasiun Geofisika Nganjuk,0.0,26.8,63.0,0.0,270,0.0,0.0,90,-7.73486,111.76682
2024-10-11,Stasiun Meteorologi Sangkapura,0.0,30.2,75.0,9.0,107,0.41312,0.0,90,-5.8511,112.6578
2024-10-12,Stasiun Meteorologi Juanda,0.0,31.0,64.0,0.0,270,0.0,16.4211,306,-7.37235119,112.7816993
2024-10-12,Stasiun Meteorologi Perak 1,0.0,31.3,65.0,0.0,270,0.0,0.0,90,-7.223150593,112.7240614
2024-10-12,Stasiun Meteorologi Maritim Tanjung Perak,0.0,31.3,67.0,0.0,270,0.0,0.0,90,-7.204320905,112.7351022
2024-10-12,Stasiun Meteorologi Trunojoyo,0.0,31.7,68.0,4.0,106,0.05041,0.0,90,-7.03976,113.914
